NAME,GEO_ID,B01003_001E,B01002_001E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B03003_003E,B02001_007E,B25001_001E,B25003_001E,B25003_002E,B25003_003E,B25026_009E,B25026_015E,B25026_014E,B25026_013E,B25026_012E,B25026_011E,B25026_010E,B25077_001E,B25075_025E,B17001_001E,B17001_002E,B19301_001E,B19001_017E,B19013_001E,B05002_003E,B05002_004E,B05002_009E,B16007_008E,B16007_009E,B23006_001E,B23006_023E,state,county,tract
"Census Tract 49.19, Clark County, Nevada",1400000US32003004919,4873,34.8,3326,428,8,522,0,1909,299,1418,1325,1195,130,344,0,0,0,0,13,331,229500,0,4871,61,23132,31,80030,1581,1921,91,2832,1529,2391,388,32,003,004919
"Census Tract 49.20, Clark County, Nevada",1400000US32003004920,5609,26.6,3369,748,40,344,0,2943,779,1809,1597,804,793,2445,0,0,10,80,71,2284,159600,0,5577,1359,16445,13,47883,1712,2112,91,3348,1636,2715,334,32,003,004920
"Census Tract 49.21, Clark County, Nevada",1400000US32003004921,6355,31.2,4640,513,73,214,0,3825,782,2163,1799,972,827,3350,0,0,0,83,231,3036,160500,0,6259,1574,15820,0,45607,1725,2593,196,3811,1636,3076,240,32,003,004921
"Census Tract 49.23, Clark County, Nevada",1400000US32003004923,3806,30.4,2134,390,0,713,0,1303,473,1313,1197,731,466,1111,0,0,0,0,165,946,250200,0,3806,270,23244,15,59177,1146,1663,110,2287,1232,1980,377,32,003,004923
"Census Tract 49.24, Clark County, Nevada",1400000US32003004924,4436,34.6,3022,342,50,482,0,2222,365,1331,1306,885,421,1437,0,0,0,0,176,1261,182600,12,4425,441,23664,30,54861,867,2036,41,2715,1277,2252,276,32,003,004924
"Census Tract 49.25, Clark County, Nevada",1400000US32003004925,5384,31.4,2761,582,52,1027,36,2210,696,2052,1645,1084,561,1536,0,0,0,241,47,1248,174200,0,5374,117,21243,0,59764,1180,2008,385,3664,1389,2941,387,32,003,004925
"Census Tract 49.26, Clark County, Nevada",1400000US32003004926,3624,32.9,2295,408,0,697,9,1376,76,1173,1112,849,263,808,0,0,0,45,79,684,116800,0,3624,103,20089,0,64486,538,1770,81,2344,1115,1999,393,32,003,004926
"Census Tract 50.05, Clark County, Nevada",1400000US32003005005,3621,56.2,3219,235,0,97,0,700,25,2155,1762,1081,681,1482,0,0,7,46,270,1159,70900,0,3621,751,21656,0,34567,268,2968,0,2033,1623,1783,70,32,003,005005
"Census Tract 50.06, Clark County, Nevada",1400000US32003005006,4541,35.9,3487,505,60,156,0,1169,175,2421,2038,777,1261,3076,0,0,0,0,278,2798,77400,0,4434,544,19705,0,37292,838,3090,23,2839,2050,2325,199,32,003,005006
"Census Tract 50.07, Clark County, Nevada",1400000US32003005007,2304,44.7,1295,377,0,493,0,191,23,1159,910,615,295,920,0,0,0,0,116,804,197800,0,2304,130,32336,58,62175,269,1548,46,1546,1162,1422,334,32,003,005007
"Census Tract 50.10, Clark County, Nevada",1400000US32003005010,4519,33.4,3281,303,0,466,0,1679,248,2161,1870,833,1037,2683,0,0,0,61,381,2241,97200,0,4519,853,19569,20,38681,1217,2438,89,2870,2003,2612,315,32,003,005010
"Census Tract 50.11, Clark County, Nevada",1400000US32003005011,3509,33.7,2601,235,14,198,0,2114,381,1303,1084,629,455,1478,0,0,38,11,527,902,121000,0,3489,490,19582,0,48462,688,1360,26,2374,1015,2072,301,32,003,005011
"Census Tract 50.12, Clark County, Nevada",1400000US32003005012,3018,39.7,2083,429,0,355,0,796,98,1147,1112,996,116,378,0,0,0,14,0,364,176700,4,3011,300,24844,15,58393,653,1496,89,1868,1223,1629,298,32,003,005012
"Census Tract 50.13, Clark County, Nevada",1400000US32003005013,3615,26.4,2309,362,30,644,70,1580,188,1178,994,705,289,1113,0,0,0,0,7,1106,181800,0,3615,357,19087,0,70804,1182,1465,35,2320,1224,1758,328,32,003,005013
"Census Tract 50.14, Clark County, Nevada",1400000US32003005014,5085,34.0,2412,544,0,1356,65,1226,473,2119,1724,993,731,1728,0,0,0,26,297,1405,131800,0,5085,710,18870,0,43093,898,2618,56,3413,2191,2785,513,32,003,005014
"Census Tract 50.15, Clark County, Nevada",1400000US32003005015,3803,40.5,2044,441,8,984,11,842,112,1643,1330,1065,265,761,0,0,0,0,0,761,184800,0,3803,157,25617,8,58148,507,1905,63,2339,1171,2124,525,32,003,005015
"Census Tract 50.16, Clark County, Nevada",1400000US32003005016,5163,38.9,3653,623,0,605,0,1721,282,2329,1964,1548,416,1647,0,0,0,0,130,1517,113100,0,5163,170,22172,0,48858,1045,2665,89,2855,1530,2529,252,32,003,005016
"Census Tract 50.17, Clark County, Nevada",1400000US32003005017,4108,28.5,2345,271,0,632,230,1618,416,1618,1200,670,530,1781,0,0,0,0,133,1648,167600,0,4108,523,17782,0,48472,742,1662,216,2591,1085,2095,542,32,003,005017
"Census Tract 51.01, Clark County, Nevada",1400000US32003005101,7105,33.4,5489,471,127,268,171,1218,314,3249,2748,1034,1714,3941,0,0,48,713,72,3108,257100,0,7084,594,27815,119,51956,1199,5051,268,4795,3959,4072,1138,32,003,005101
"Census Tract 51.02, Clark County, Nevada",1400000US32003005102,5128,36.4,4160,149,11,450,41,920,227,2120,1996,1088,908,2531,0,27,0,181,363,1960,282000,100,5054,482,48490,274,72083,930,3540,61,3747,2791,3207,1036,32,003,005102
"Census Tract 51.03, Clark County, Nevada",1400000US32003005103,5117,34.0,3514,575,0,428,26,655,169,2540,2257,824,1433,3112,0,0,69,0,438,2605,297000,25,5117,819,28034,53,49068,715,3751,114,3454,3016,2817,642,32,003,005103
"Census Tract 51.04, Clark County, Nevada",1400000US32003005104,3402,35.9,2544,236,11,187,176,467,93,1514,1514,989,525,1060,0,0,13,66,72,909,252000,0,3393,275,31863,19,59950,768,2146,42,2137,1802,1841,536,32,003,005104
"Census Tract 51.05, Clark County, Nevada",1400000US32003005105,7505,33.3,5496,700,51,680,0,1893,325,3443,2763,1376,1387,3485,0,0,0,64,92,3329,170400,10,7365,1150,24782,48,56408,2014,4289,38,5090,3983,4322,992,32,003,005105
"Census Tract 51.06, Clark County, Nevada",1400000US32003005106,3536,31.2,2856,192,0,201,17,1148,186,1311,1225,673,552,1512,0,0,0,15,28,1469,263000,0,3536,225,34392,109,77457,642,2020,23,2502,1813,1906,651,32,003,005106
"Census Tract 51.07, Clark County, Nevada",1400000US32003005107,4418,40.7,3601,99,25,354,13,1036,293,1753,1577,1265,312,814,0,0,0,0,216,598,230000,0,4400,405,31387,79,69936,820,2706,111,3000,2178,2426,612,32,003,005107
"Census Tract 51.08, Clark County, Nevada",1400000US32003005108,2991,43.1,2424,169,0,345,0,197,26,1440,1368,815,553,1062,0,0,0,47,41,974,228400,0,2991,162,37754,74,57500,578,1890,31,1954,1594,1692,481,32,003,005108
"Census Tract 51.09, Clark County, Nevada",1400000US32003005109,6756,37.7,4732,447,0,697,10,1062,538,3013,2803,1493,1310,2916,0,0,0,226,694,1996,200600,0,6707,683,27605,35,58825,1070,4629,85,4672,3794,4081,925,32,003,005109
"Census Tract 52, Clark County, Nevada",1400000US32003005200,3631,45.1,3264,98,76,24,8,616,71,1654,1536,662,874,1660,0,16,24,50,353,1217,178600,0,3320,636,20508,0,37012,1075,2331,33,2367,2093,2100,239,32,003,005200
"Census Tract 53.11, Clark County, Nevada",1400000US32003005311,2773,38.7,2356,169,0,194,0,575,4,1117,964,598,366,1155,0,0,0,50,28,1077,266100,0,2773,192,29500,52,73167,390,1953,22,1894,1507,1396,332,32,003,005311
"Census Tract 53.12, Clark County, Nevada",1400000US32003005312,2586,41.3,2003,141,10,259,0,188,0,1093,977,771,206,558,0,0,0,62,0,496,273700,12,2586,203,32728,30,69330,554,1793,13,1563,1305,1359,488,32,003,005312
"Census Tract 53.13, Clark County, Nevada",1400000US32003005313,5694,41.1,4137,295,110,736,0,889,297,2435,2075,1421,654,1753,0,0,0,13,522,1218,292900,121,5694,389,36165,127,70521,893,3957,120,3567,2933,3125,1294,32,003,005313
"Census Tract 53.14, Clark County, Nevada",1400000US32003005314,2577,43.5,2216,58,7,217,0,147,29,1102,966,772,194,548,0,0,0,78,66,404,287800,0,2577,74,42609,112,86568,526,1762,16,1621,1476,1406,448,32,003,005314
"Census Tract 53.15, Clark County, Nevada",1400000US32003005315,4659,43.5,3642,303,0,344,0,285,135,2440,2128,1401,727,1695,0,0,0,236,220,1239,194300,10,4659,258,33088,70,62705,705,3399,63,3045,2528,2624,882,32,003,005315
"Census Tract 53.16, Clark County, Nevada",1400000US32003005316,4265,41.4,3209,502,0,207,77,689,200,1818,1678,894,784,2099,33,11,0,48,255,1752,235200,0,4265,232,31136,21,70000,740,2904,102,2903,2252,2667,732,32,003,005316
"Census Tract 53.17, Clark County, Nevada",1400000US32003005317,5690,42.9,4389,320,32,648,31,612,95,2695,2423,1205,1218,2315,0,0,0,92,343,1880,255600,0,5427,498,36340,273,50954,642,4040,199,3629,3093,3127,1306,32,003,005317
"Census Tract 53.18, Clark County, Nevada",1400000US32003005318,3221,43.1,2489,106,14,362,25,413,206,1432,1295,865,430,959,0,0,0,0,195,764,439100,26,3221,230,43373,180,74432,549,2095,46,2136,1688,1806,879,32,003,005318
"Census Tract 53.19, Clark County, Nevada",1400000US32003005319,2563,40.8,2110,82,0,166,0,327,138,1177,1068,851,217,552,0,0,0,28,0,524,250400,0,2557,92,41266,117,74625,348,1865,58,1767,1442,1558,441,32,003,005319
"Census Tract 53.20, Clark County, Nevada",1400000US32003005320,2893,35.8,2363,245,0,72,28,285,84,1261,1148,846,302,655,0,0,0,6,10,639,228700,0,2893,137,44236,86,80417,423,2307,75,2113,1951,1795,649,32,003,005320
"Census Tract 53.21, Clark County, Nevada",1400000US32003005321,3615,44.2,2839,174,0,312,0,653,129,1443,1309,987,322,852,0,0,0,35,195,622,249700,0,3585,128,38503,79,89028,454,2494,33,2308,1938,2133,749,32,003,005321
"Census Tract 53.22, Clark County, Nevada",1400000US32003005322,1285,45.2,898,44,0,157,86,115,6,550,486,426,60,194,0,0,0,0,19,175,281800,0,1281,138,38533,57,77054,230,760,16,860,701,683,336,32,003,005322
"Census Tract 53.33, Clark County, Nevada",1400000US32003005333,2266,45.5,2203,31,0,0,0,58,10,1114,912,711,201,511,0,0,0,31,24,456,312800,0,2266,63,48878,90,101379,337,1805,57,1531,1475,1238,514,32,003,005333
"Census Tract 53.35, Clark County, Nevada",1400000US32003005335,4665,45.0,4306,137,28,0,0,602,63,1815,1701,1526,175,624,0,0,0,0,133,491,256800,0,4660,330,36864,115,77163,1421,3143,32,2967,2734,2642,361,32,003,005335
"Census Tract 53.36, Clark County, Nevada",1400000US32003005336,3928,31.3,3267,310,0,184,42,383,47,1800,1657,842,815,2073,0,0,0,235,399,1439,165200,0,3928,564,21447,12,37925,1206,2340,80,2203,1935,1845,247,32,003,005336
"Census Tract 53.37, Clark County, Nevada",1400000US32003005337,2640,42.5,2381,107,0,9,0,90,14,1218,1059,836,223,575,0,0,0,11,22,542,354800,0,2601,93,48296,144,101845,452,1908,42,1651,1467,1514,790,32,003,005337
"Census Tract 53.38, Clark County, Nevada",1400000US32003005338,2168,71.2,2105,38,0,0,0,179,0,1349,1211,1095,116,193,0,0,0,32,21,140,227900,0,2168,79,39435,52,53768,11,1958,44,681,621,662,201,32,003,005338
"Census Tract 53.41, Clark County, Nevada",1400000US32003005341,1943,41.9,1668,26,9,90,16,221,65,879,757,677,80,245,0,0,0,0,36,209,192500,0,1935,107,31530,24,70855,521,1204,0,1285,1076,1060,251,32,003,005341
"Census Tract 53.42, Clark County, Nevada",1400000US32003005342,3027,42.1,2688,69,24,92,0,433,39,1241,1125,958,167,482,0,0,0,117,57,308,185200,0,3000,11,31616,42,69738,520,2275,40,1921,1588,1665,494,32,003,005342
"Census Tract 53.43, Clark County, Nevada",1400000US32003005343,3991,33.1,3691,9,2,55,23,569,108,1568,1370,943,427,1130,0,0,0,0,110,1020,232200,0,3970,297,25937,34,59391,1167,2512,91,2391,2181,2108,450,32,003,005343
"Census Tract 53.46, Clark County, Nevada",1400000US32003005346,4293,36.0,3202,413,0,631,0,621,0,2105,1646,517,1129,3000,0,0,0,82,187,2731,310500,0,4293,145,35978,122,68641,596,2705,98,2960,2241,2703,843,32,003,005346
"Census Tract 53.47, Clark County, Nevada",1400000US32003005347,4910,40.3,3850,327,11,382,0,640,120,2391,2126,1173,953,2015,0,0,0,0,352,1663,403700,143,4910,266,44700,194,78333,789,3456,106,3175,2551,2891,1389,32,003,005347
"Census Tract 53.48, Clark County, Nevada",1400000US32003005348,4523,42.8,3657,60,0,604,26,390,27,1852,1573,1340,233,594,0,0,0,121,20,453,406700,47,4523,203,38895,175,96424,599,3239,148,2880,2304,2540,1084,32,003,005348
"Census Tract 53.49, Clark County, Nevada",1400000US32003005349,3839,41.9,2403,564,7,590,0,317,124,1846,1563,1056,507,1165,0,0,0,0,151,1014,395300,0,3839,358,41161,128,82629,533,2503,114,2531,2006,2311,839,32,003,005349
"Census Tract 53.50, Clark County, Nevada",1400000US32003005350,3221,39.4,2629,185,0,209,184,267,14,1629,1387,923,464,792,0,0,0,42,0,750,367900,48,3221,322,48042,149,79067,631,2172,46,2065,1793,1881,784,32,003,005350
"Census Tract 53.51, Clark County, Nevada",1400000US32003005351,4383,34.5,3563,149,60,417,0,444,118,2196,1764,1063,701,1358,0,0,0,0,41,1317,282400,20,4376,411,30881,68,68230,933,2689,45,2910,2477,2564,1321,32,003,005351
"Census Tract 53.52, Clark County, Nevada",1400000US32003005352,3153,36.6,2486,73,23,309,0,408,153,1157,1112,881,231,714,0,0,0,0,96,618,320600,0,3153,216,35655,112,90256,789,2091,66,2038,1785,1790,740,32,003,005352
"Census Tract 53.53, Clark County, Nevada",1400000US32003005353,3110,35.8,2644,17,20,340,0,582,65,1444,1254,587,667,1575,0,0,0,0,85,1490,297000,0,3110,99,34860,65,66908,437,2316,0,2232,1768,1967,629,32,003,005353
"Census Tract 53.54, Clark County, Nevada",1400000US32003005354,4442,36.3,3144,385,0,402,17,756,410,2277,1828,750,1078,2288,0,0,0,111,248,1929,294300,0,4442,264,27127,0,60132,715,3034,50,2873,2247,2528,497,32,003,005354
"Census Tract 53.55, Clark County, Nevada",1400000US32003005355,5119,45.9,3817,422,0,515,61,500,230,2406,2264,1612,652,1892,0,0,0,195,211,1486,276200,24,5044,336,32561,132,55571,886,3370,141,2697,2075,2392,929,32,003,005355
"Census Tract 53.56, Clark County, Nevada",1400000US32003005356,2480,37.2,2078,28,40,211,0,217,8,987,890,640,250,676,0,0,0,0,10,666,1000001,370,2480,97,52742,149,115076,576,1400,7,1823,1344,1548,905,32,003,005356
"Census Tract 53.57, Clark County, Nevada",1400000US32003005357,6136,34.8,4679,272,0,752,55,434,265,2777,2225,1362,863,2480,0,0,0,0,396,2084,318900,29,6136,520,37179,185,71624,1654,3783,74,4200,3534,3849,1107,32,003,005357
"Census Tract 53.58, Clark County, Nevada",1400000US32003005358,3039,30.9,2508,21,14,171,0,476,20,963,910,872,38,168,0,0,0,0,0,168,327800,0,3039,253,35251,82,98232,1230,1404,49,1824,1485,1697,752,32,003,005358
"Census Tract 53.59, Clark County, Nevada",1400000US32003005359,7989,33.4,6294,1083,16,278,0,968,20,2410,2300,1793,507,2326,0,0,76,71,140,2039,310800,29,7672,327,28505,68,92842,2468,5028,41,4353,3942,4069,1163,32,003,005359
"Census Tract 53.60, Clark County, Nevada",1400000US32003005360,4172,35.8,3784,77,0,136,0,466,53,1634,1531,1165,366,962,0,0,0,26,0,936,289200,0,4172,199,39186,141,78616,813,3209,19,2826,2653,2594,955,32,003,005360
"Census Tract 54.21, Clark County, Nevada",1400000US32003005421,3695,33.3,2615,643,32,12,0,920,243,1402,1309,580,729,2099,0,0,9,26,500,1564,120300,0,3503,1000,18479,9,37159,1089,2349,0,1990,1706,1603,142,32,003,005421
"Census Tract 54.22, Clark County, Nevada",1400000US32003005422,4469,33.3,3478,116,29,104,0,1451,455,1554,1510,844,666,2001,0,0,143,136,156,1566,149500,0,4469,1054,18349,21,44516,1849,2257,13,2618,2007,2366,202,32,003,005422
"Census Tract 54.23, Clark County, Nevada",1400000US32003005423,4617,37.8,3094,578,121,224,0,967,405,1884,1702,810,892,2400,0,0,0,137,520,1743,157400,0,4617,963,21815,9,50408,993,2980,93,2873,2345,2609,333,32,003,005423
"Census Tract 54.32, Clark County, Nevada",1400000US32003005432,5518,38.9,4592,367,32,179,0,998,215,2278,1981,1585,396,1349,0,0,0,0,49,1300,215700,0,5477,61,30514,17,79208,1279,3961,40,3459,3173,3082,583,32,003,005432
"Census Tract 54.33, Clark County, Nevada",1400000US32003005433,4858,38.8,4096,154,40,186,10,757,153,1732,1652,1563,89,373,0,0,0,0,0,373,258500,34,4816,318,30775,53,79485,1354,2952,29,2988,2643,2628,405,32,003,005433
"Census Tract 54.34, Clark County, Nevada",1400000US32003005434,4995,36.8,4466,102,0,213,15,1018,134,1744,1672,1450,222,800,0,0,0,73,18,709,216900,0,4969,393,27486,15,70333,1108,3355,79,3246,2742,2667,559,32,003,005434
"Census Tract 54.35, Clark County, Nevada",1400000US32003005435,3676,36.8,3161,70,149,78,0,452,14,1419,1342,1074,268,903,0,0,0,0,40,863,255800,76,3668,446,33839,63,82419,957,2341,190,2324,2193,2058,503,32,003,005435
"Census Tract 54.36, Clark County, Nevada",1400000US32003005436,6977,33.5,4956,696,0,568,0,1343,611,3286,2687,1618,1069,2835,0,0,0,0,556,2279,261500,41,6977,894,29964,42,69915,1626,4519,53,4930,4115,4023,1262,32,003,005436
"Census Tract 54.37, Clark County, Nevada",1400000US32003005437,2450,56.6,2208,68,0,73,0,169,8,2033,1102,976,126,197,0,0,0,0,0,197,395300,177,2431,73,63729,242,92368,268,1841,10,1685,1463,1531,642,32,003,005437
"Census Tract 54.38, Clark County, Nevada",1400000US32003005438,2379,35.6,1665,484,45,62,0,568,0,1194,958,519,439,1265,14,0,0,0,116,1135,57000,0,2379,719,17940,0,37963,708,1576,7,1372,1340,1188,94,32,003,005438
"Census Tract 54.39, Clark County, Nevada",1400000US32003005439,3725,36.7,2647,200,0,145,38,1394,533,1567,1373,970,403,1156,0,0,0,139,306,711,118100,12,3725,703,18989,0,42629,683,2389,93,2479,1833,2229,183,32,003,005439
"Census Tract 55.01, Clark County, Nevada",1400000US32003005501,4360,59.4,4231,25,0,14,0,62,18,2593,2030,1716,314,531,0,0,59,29,46,397,187200,57,4314,284,38421,126,47439,509,3669,13,2391,2317,2148,613,32,003,005501
"Census Tract 55.02, Clark County, Nevada",1400000US32003005502,4267,50.2,4050,30,74,59,0,263,47,1980,1740,1492,248,687,0,32,120,77,165,293,372200,123,4267,306,56397,171,82206,1115,2991,26,2522,2417,2263,636,32,003,005502
"Census Tract 55.03, Clark County, Nevada",1400000US32003005503,2870,47.7,2656,0,0,64,0,150,118,1586,1379,794,585,1098,0,11,33,170,78,806,185600,0,2852,370,25332,9,40216,554,2167,28,1800,1732,1482,263,32,003,005503
"Census Tract 55.04, Clark County, Nevada",1400000US32003005504,3821,44.9,3496,21,59,77,0,343,126,1454,1363,883,480,1178,0,0,0,52,110,1016,312900,0,3695,450,26923,45,62550,945,2658,64,2144,2061,1923,386,32,003,005504
"Census Tract 56.07, Clark County, Nevada",1400000US32003005607,3830,40.0,3503,66,70,0,0,1345,191,1766,1475,929,546,1373,0,0,0,109,122,1142,175700,24,3804,342,20770,26,42007,432,2769,70,2059,1592,1719,141,32,003,005607
"Census Tract 56.12, Clark County, Nevada",1400000US32003005612,1949,41.7,1873,23,15,0,28,273,0,846,735,608,127,370,0,0,0,25,0,345,122500,0,1949,153,18100,0,43405,704,1098,61,855,750,745,67,32,003,005612
"Census Tract 56.13, Clark County, Nevada",1400000US32003005613,4184,36.6,3839,208,72,8,0,594,57,1735,1351,1023,328,941,0,0,0,11,133,797,268800,9,4184,414,23761,26,68994,1782,2272,0,2257,2081,2032,314,32,003,005613
"Census Tract 56.14, Clark County, Nevada",1400000US32003005614,1684,33.5,1533,17,26,12,0,809,84,974,692,212,480,1091,0,0,17,64,172,838,206000,0,1684,377,15599,0,32561,248,1039,66,1022,678,866,33,32,003,005614
"Census Tract 56.15, Clark County, Nevada",1400000US32003005615,1667,48.4,1619,0,0,16,0,413,32,1064,664,440,224,624,0,21,0,0,132,471,226200,9,1667,205,24325,10,50698,202,1298,105,893,757,748,108,32,003,005615
"Census Tract 57.02, Clark County, Nevada",1400000US32003005702,3121,41.4,2892,85,38,29,4,464,0,1942,1427,409,1018,2290,0,0,18,135,654,1483,148700,0,3121,613,23532,45,35750,167,2573,43,1597,1400,1352,142,32,003,005702
"Census Tract 57.03, Clark County, Nevada",1400000US32003005703,1873,39.8,1136,363,13,195,17,288,57,1134,680,255,425,597,0,26,0,8,111,452,110300,0,1108,328,16547,0,30321,276,1111,29,1524,1018,1219,121,32,003,005703
"Census Tract 57.04, Clark County, Nevada",1400000US32003005704,2042,48.0,1528,260,18,13,0,408,191,1271,951,255,696,1616,0,0,28,67,130,1391,162200,0,2042,372,19734,0,33472,21,1723,9,1299,1158,1182,210,32,003,005704
"Census Tract 57.05, Clark County, Nevada",1400000US32003005705,2063,63.1,1924,0,16,40,0,276,23,1475,1056,762,294,637,0,0,0,26,25,586,258100,0,2063,143,29900,31,43182,94,1870,12,1091,926,893,219,32,003,005705
"Census Tract 57.11, Clark County, Nevada",1400000US32003005711,4734,35.1,3539,86,35,386,0,442,39,1662,1567,1403,164,567,0,0,0,0,0,567,393400,0,4734,150,38977,166,104306,1062,3163,17,2828,2375,2542,1150,32,003,005711
"Census Tract 57.12, Clark County, Nevada",1400000US32003005712,6807,38.5,5368,286,0,965,0,881,55,3165,2814,2352,462,1437,0,0,0,0,183,1254,284500,0,6807,341,42062,226,71480,987,4727,49,4189,3413,3965,1770,32,003,005712
"Census Tract 57.13, Clark County, Nevada",1400000US32003005713,4763,54.3,3695,77,0,489,227,333,151,2209,2038,1745,293,562,0,0,0,0,48,514,293300,22,4763,318,39005,109,76905,634,3419,11,3358,2767,3146,875,32,003,005713
"Census Tract 57.14, Clark County, Nevada",1400000US32003005714,6280,66.8,5578,191,16,464,0,154,0,3795,3287,3054,233,345,0,0,0,0,68,277,375000,14,6266,226,52535,277,70625,58,5224,22,2594,2363,2554,1198,32,003,005714
"Census Tract 57.15, Clark County, Nevada",1400000US32003005715,4128,47.3,2984,195,0,890,0,112,0,1997,1601,1392,209,467,0,0,0,0,27,440,617100,227,4128,117,87469,595,130040,742,2347,19,2364,1773,2251,1586,32,003,005715
"Census Tract 57.16, Clark County, Nevada",1400000US32003005716,3296,63.7,2571,57,11,536,0,92,39,2038,1850,1567,283,538,0,0,0,0,10,528,348500,0,3296,109,50314,151,72361,73,2556,30,1864,1645,1830,837,32,003,005716
"Census Tract 58.03, Clark County, Nevada",1400000US32003005803,4649,39.6,3537,529,18,262,0,618,63,2262,1846,1222,624,1449,0,0,0,62,262,1125,268500,0,4649,494,36036,123,70735,720,3085,28,2933,2164,2719,1008,32,003,005803
"Census Tract 58.04, Clark County, Nevada",1400000US32003005804,4618,39.1,3251,215,0,760,0,300,232,2394,2078,765,1313,2635,0,0,0,95,68,2472,346900,0,4618,216,37301,166,59940,419,3153,68,3231,2416,2590,1092,32,003,005804
"Census Tract 58.05, Clark County, Nevada",1400000US32003005805,3145,45.3,2471,261,0,103,0,383,15,1594,1289,928,361,1074,0,0,0,11,19,1044,350200,144,3119,207,50776,157,82875,653,2054,39,1836,1537,1616,622,32,003,005805
"Census Tract 58.06, Clark County, Nevada",1400000US32003005806,4044,42.3,2988,312,0,227,37,792,141,2037,1775,948,827,1796,0,0,0,57,194,1545,279600,42,4036,425,46324,122,66215,600,2898,57,2673,2024,2456,905,32,003,005806
"Census Tract 58.07, Clark County, Nevada",1400000US32003005807,4073,35.8,3418,95,0,376,0,643,67,1883,1551,730,821,2059,0,0,25,133,154,1747,253200,0,4073,187,30685,79,55272,428,2874,28,2601,2089,2382,847,32,003,005807
"Census Tract 58.08, Clark County, Nevada",1400000US32003005808,2996,45.6,2588,143,47,146,11,218,11,1569,1397,746,651,1295,0,0,0,108,159,1028,285100,9,2987,92,29191,0,49234,536,2048,20,2009,1652,1601,563,32,003,005808
"Census Tract 58.09, Clark County, Nevada",1400000US32003005809,3863,37.7,3120,298,22,109,0,866,52,2082,1710,699,1011,2123,0,0,0,125,347,1651,297000,99,3815,704,28741,67,44912,738,2668,16,2497,1866,2001,581,32,003,005809
"Census Tract 58.11, Clark County, Nevada",1400000US32003005811,7208,42.4,5099,745,49,1106,0,647,42,3408,2830,1589,1241,3384,0,0,0,254,297,2833,286800,0,7208,155,32979,126,65846,1253,4190,41,5368,4038,4427,1177,32,003,005811
"Census Tract 58.13, Clark County, Nevada",1400000US32003005813,4199,42.6,2728,661,8,485,26,776,174,2138,1742,688,1054,2406,0,0,0,14,438,1954,292000,34,4199,268,30251,25,47095,535,2242,192,2880,1845,2423,688,32,003,005813
"Census Tract 58.18, Clark County, Nevada",1400000US32003005818,5908,34.1,3203,1489,32,110,145,1284,559,597,381,147,234,696,0,0,87,40,100,469,108500,0,1036,150,7100,0,41558,1471,3632,90,5463,4133,4352,84,32,003,005818
"Census Tract 58.22, Clark County, Nevada",1400000US32003005822,5910,24.7,4151,0,18,1146,0,411,200,2001,1691,1103,588,2438,0,0,0,0,175,2263,330100,0,5910,613,32893,218,97435,1807,2741,99,3090,2216,2744,1331,32,003,005822
"Census Tract 58.23, Clark County, Nevada",1400000US32003005823,3822,30.8,2445,525,20,598,0,413,160,1457,1308,820,488,1574,0,0,0,0,0,1574,411200,48,3804,136,42376,193,95956,770,2333,58,2543,2002,2408,1190,32,003,005823
"Census Tract 58.24, Clark County, Nevada",1400000US32003005824,2978,41.8,2660,59,0,89,0,661,120,1553,1183,905,278,462,0,0,0,0,11,451,444100,34,2978,444,51245,225,99144,516,1812,69,1968,1444,1800,941,32,003,005824
"Census Tract 58.25, Clark County, Nevada",1400000US32003005825,4737,36.9,3315,473,0,822,0,909,76,2402,2090,786,1304,2889,0,0,0,341,247,2301,224000,0,4737,497,30162,78,49938,865,2718,115,3282,2214,2849,756,32,003,005825
"Census Tract 58.26, Clark County, Nevada",1400000US32003005826,3533,40.8,1891,626,0,910,1,267,17,1714,1496,838,658,1221,0,0,0,0,54,1167,291000,0,3531,591,30045,81,59706,527,1864,16,2358,1338,2156,504,32,003,005826
"Census Tract 58.27, Clark County, Nevada",1400000US32003005827,5356,30.1,3978,52,0,1051,0,286,31,2269,1876,1576,300,1037,0,0,0,48,248,741,237900,0,5356,81,32675,113,81365,1314,2637,322,3444,2372,3135,1322,32,003,005827
"Census Tract 58.28, Clark County, Nevada",1400000US32003005828,5112,33.4,3208,181,23,1264,0,507,130,2362,1870,1619,251,815,0,0,0,0,0,815,262700,0,5112,160,38857,46,90969,834,2589,119,3584,2251,3219,1294,32,003,005828
"Census Tract 58.29, Clark County, Nevada",1400000US32003005829,5080,30.1,3212,372,15,922,54,882,190,2505,1825,1304,521,1452,0,0,0,0,88,1364,236500,0,5080,371,34980,54,82303,1070,3050,21,3595,2468,3368,1130,32,003,005829
"Census Tract 58.30, Clark County, Nevada",1400000US32003005830,2877,29.6,1101,713,11,712,0,456,114,1308,1022,591,431,1257,0,0,0,0,0,1257,317700,0,2877,77,32131,56,71618,503,1643,85,1886,1211,1661,653,32,003,005830
"Census Tract 58.31, Clark County, Nevada",1400000US32003005831,3124,38.2,1773,240,0,1044,0,523,0,1191,1015,920,95,270,0,0,0,28,0,242,281400,0,3083,84,32697,77,87285,502,1378,11,2155,1216,1982,582,32,003,005831
